txn_id,account_id,net_amount,source_file
TXN-1641683,ACC-1002,2425.34,transactions/2024-11.csv
TXN-1786803,ACC-1117,206.83,transactions/2024-11.csv
TXN-1859820,ACC-1098,235.20,transactions/2024-11.csv
TXN-1867020,ACC-1118,2002.13,transactions/2024-11.csv
TXN-2242637,ACC-1033,328.86,transactions/2024-11.csv
TXN-2963649,ACC-1078,1414.77,transactions/2024-11.csv
TXN-3167402,ACC-1121,1530.02,transactions/2024-11.csv
TXN-4111783,ACC-1011,2090.43,transactions/2024-11.csv
TXN-4128513,ACC-1095,1282.63,transactions/2024-11.csv
TXN-4705300,ACC-1069,193.74,transactions/2024-11.csv
TXN-5293822,ACC-1088,3622.63,transactions/2024-11.csv
TXN-6000276,ACC-1076,2181.39,transactions/2024-11.csv
TXN-6040986,ACC-1023,317.45,transactions/2024-11.csv
TXN-6574092,ACC-1037,4848.28,transactions/2024-11.csv
TXN-6823705,ACC-1073,532.51,transactions/2024-11.csv
TXN-7291121,ACC-1017,75.25,transactions/2024-11.csv
TXN-7968123,ACC-1010,1809.46,transactions/2024-11.csv
TXN-8474320,ACC-1014,1393.29,transactions/2024-11.csv
TXN-8782704,ACC-1108,63.12,transactions/2024-11.csv
TXN-9271674,ACC-1076,1357.49,transactions/2024-11.csv
TXN-9366395,ACC-1065,296.36,transactions/2024-11.csv
TXN-9675849,ACC-1051,4117.86,transactions/2024-11.csv
TXN-9678501,ACC-1123,1265.47,transactions/2024-11.csv
TXN-9757573,ACC-1087,434.65,transactions/2024-11.csv
TXN-1175591,ACC-1110,2151.65,transactions/2024-11.csv
TXN-1775572,ACC-1069,204.16,transactions/2024-11.csv
TXN-1861033,ACC-1095,100.29,transactions/2024-11.csv
TXN-1893835,ACC-1110,474.70,transactions/2024-11.csv
TXN-2161619,ACC-1099,2026.58,transactions/2024-11.csv
TXN-2472679,ACC-1079,202.79,transactions/2024-11.csv
TXN-2659883,ACC-1034,1030.44,transactions/2024-11.csv
TXN-2955153,ACC-1004,941.65,transactions/2024-11.csv
TXN-3294131,ACC-1049,3735.94,transactions/2024-11.csv
TXN-3591308,ACC-1122,1247.63,transactions/2024-11.csv
TXN-3924604,ACC-1012,157.76,transactions/2024-11.csv
TXN-3945578,ACC-1116,4031.06,transactions/2024-11.csv
TXN-4669969,ACC-1039,2336.09,transactions/2024-11.csv
TXN-4996659,ACC-1031,1220.94,transactions/2024-11.csv
TXN-5041878,ACC-1075,1987.26,transactions/2024-11.csv
TXN-5403682,ACC-1026,287.06,transactions/2024-11.csv
TXN-6047044,ACC-1125,17.06,transactions/2024-11.csv
TXN-6318034,ACC-1006,4517.96,transactions/2024-11.csv
TXN-6904822,ACC-1127,713.38,transactions/2024-11.csv
TXN-7024754,ACC-1018,981.58,transactions/2024-11.csv
TXN-7331013,ACC-1079,1876.05,transactions/2024-11.csv
TXN-7526129,ACC-1046,1683.33,transactions/2024-11.csv
TXN-7829819,ACC-1075,2089.65,transactions/2024-11.csv
TXN-7836872,ACC-1084,45.99,transactions/2024-11.csv
TXN-8096309,ACC-1022,4290.04,transactions/2024-11.csv
TXN-9082898,ACC-1088,1958.77,transactions/2024-11.csv
TXN-9618277,ACC-1039,215.99,transactions/2024-11.csv
TXN-9768769,ACC-1015,684.91,transactions/2024-11.csv
TXN-9885119,ACC-1048,277.58,transactions/2024-11.csv
TXN-1004943,ACC-1007,2340.98,transactions/2024-11.csv
TXN-1154300,ACC-1071,142.07,transactions/2024-11.csv
TXN-1345658,ACC-1055,2190.53,transactions/2024-11.csv
TXN-1443058,ACC-1067,2991.89,transactions/2024-11.csv
TXN-1554713,ACC-1054,504.50,transactions/2024-11.csv
TXN-1822405,ACC-1080,1066.17,transactions/2024-11.csv
TXN-2524895,ACC-1081,1987.34,transactions/2024-11.csv
TXN-2757790,ACC-1006,146.34,transactions/2024-11.csv
TXN-2761114,ACC-1107,347.10,transactions/2024-11.csv
TXN-2877425,ACC-1127,1953.32,transactions/2024-11.csv
TXN-2916617,ACC-1086,1135.53,transactions/2024-11.csv
TXN-3017979,ACC-1029,2407.86,transactions/2024-11.csv
TXN-3538956,ACC-1095,799.42,transactions/2024-11.csv
TXN-4455089,ACC-1030,2232.40,transactions/2024-11.csv
TXN-5307058,ACC-1049,96.67,transactions/2024-11.csv
TXN-6532218,ACC-1083,2357.73,transactions/2024-11.csv
TXN-6818787,ACC-1120,695.62,transactions/2024-11.csv
TXN-7304660,ACC-1109,588.28,transactions/2024-11.csv
TXN-7699094,ACC-1052,1650.22,transactions/2024-11.csv
TXN-8653282,ACC-1034,1980.57,transactions/2024-11.csv
TXN-9425243,ACC-1058,2370.24,transactions/2024-11.csv
TXN-9984689,ACC-1097,913.11,transactions/2024-11.csv
TXN-1833582,ACC-1126,114.64,transactions/2024-11.csv
TXN-2106740,ACC-1016,2202.20,transactions/2024-11.csv
TXN-2314962,ACC-1121,4761.86,transactions/2024-11.csv
TXN-2629305,ACC-1053,3072.67,transactions/2024-11.csv
TXN-3549703,ACC-1061,1578.65,transactions/2024-11.csv
TXN-3839265,ACC-1128,3503.62,transactions/2024-11.csv
TXN-4091238,ACC-1110,1630.15,transactions/2024-11.csv
TXN-4104573,ACC-1060,168.08,transactions/2024-11.csv
TXN-4256915,ACC-1112,125.81,transactions/2024-11.csv
TXN-4273779,ACC-1101,1797.31,transactions/2024-11.csv
TXN-4342945,ACC-1077,4426.38,transactions/2024-11.csv
TXN-4523034,ACC-1050,1778.48,transactions/2024-11.csv
TXN-5224105,ACC-1017,2187.40,transactions/2024-11.csv
TXN-5247286,ACC-1064,3032.91,transactions/2024-11.csv
TXN-6011148,ACC-1096,3456.08,transactions/2024-11.csv
TXN-6771859,ACC-1048,137.27,transactions/2024-11.csv
TXN-8562604,ACC-1116,757.38,transactions/2024-11.csv
TXN-1471059,ACC-1021,320.56,transactions/2024-11.csv
TXN-2011648,ACC-1002,4848.01,transactions/2024-11.csv
TXN-2045020,ACC-1098,1636.82,transactions/2024-11.csv
TXN-2496018,ACC-1095,174.66,transactions/2024-11.csv
TXN-3591017,ACC-1013,1281.45,transactions/2024-11.csv
TXN-4733772,ACC-1085,560.34,transactions/2024-11.csv
TXN-5124776,ACC-1088,499.81,transactions/2024-11.csv
TXN-5156795,ACC-1079,2068.14,transactions/2024-11.csv
TXN-5922729,ACC-1069,128.87,transactions/2024-11.csv
TXN-6257848,ACC-1060,2338.54,transactions/2024-11.csv
TXN-6891767,ACC-1050,1924.39,transactions/2024-11.csv
TXN-7595550,ACC-1077,2283.03,transactions/2024-11.csv
TXN-7841237,ACC-1013,595.69,transactions/2024-11.csv
TXN-8829714,ACC-1123,2262.23,transactions/2024-11.csv
TXN-1363375,ACC-1034,2205.43,transactions/2024-11.csv
TXN-2290463,ACC-1016,811.61,transactions/2024-11.csv
TXN-3008502,ACC-1011,1881.42,transactions/2024-11.csv
TXN-3359380,ACC-1084,177.94,transactions/2024-11.csv
TXN-3475446,ACC-1050,623.60,transactions/2024-11.csv
TXN-5629357,ACC-1119,207.42,transactions/2024-11.csv
TXN-6068444,ACC-1034,124.11,transactions/2024-11.csv
TXN-6519733,ACC-1125,2278.36,transactions/2024-11.csv
TXN-6702036,ACC-1031,4918.14,transactions/2024-11.csv
TXN-6746484,ACC-1104,42.25,transactions/2024-11.csv
TXN-7231964,ACC-1093,4352.19,transactions/2024-11.csv
TXN-7280785,ACC-1060,1276.96,transactions/2024-11.csv
TXN-7873758,ACC-1020,1356.67,transactions/2024-11.csv
TXN-8181947,ACC-1008,1651.04,transactions/2024-11.csv
TXN-8476879,ACC-1035,2248.94,transactions/2024-11.csv
TXN-8599730,ACC-1079,334.14,transactions/2024-11.csv
TXN-8812285,ACC-1070,744.82,transactions/2024-11.csv
TXN-9524868,ACC-1127,1727.16,transactions/2024-11.csv
TXN-1166664,ACC-1045,2538.63,transactions/2024-11.csv
TXN-1256709,ACC-1004,947.93,transactions/2024-11.csv
TXN-1745458,ACC-1111,1236.83,transactions/2024-11.csv
TXN-1857376,ACC-1123,1526.19,transactions/2024-11.csv
TXN-2419732,ACC-1057,354.12,transactions/2024-11.csv
TXN-2490152,ACC-1091,1288.45,transactions/2024-11.csv
TXN-2606435,ACC-1092,2025.55,transactions/2024-11.csv
TXN-3223487,ACC-1109,240.73,transactions/2024-11.csv
TXN-3551706,ACC-1024,281.84,transactions/2024-11.csv
TXN-4805429,ACC-1054,812.00,transactions/2024-11.csv
TXN-5624386,ACC-1083,2043.85,transactions/2024-11.csv
TXN-6733240,ACC-1103,1008.64,transactions/2024-11.csv
TXN-6882539,ACC-1015,2214.48,transactions/2024-11.csv
TXN-7373097,ACC-1095,2120.65,transactions/2024-11.csv
TXN-7843492,ACC-1084,1058.09,transactions/2024-11.csv
TXN-8893321,ACC-1017,1853.14,transactions/2024-11.csv
TXN-9070749,ACC-1088,3379.41,transactions/2024-11.csv
TXN-9490849,ACC-1034,715.70,transactions/2024-11.csv
TXN-1105558,ACC-1023,1006.21,transactions/2024-11.csv
TXN-1966485,ACC-1065,159.77,transactions/2024-11.csv
TXN-2262727,ACC-1069,237.53,transactions/2024-11.csv
TXN-2272238,ACC-1028,1901.53,transactions/2024-11.csv
TXN-3357752,ACC-1093,250.51,transactions/2024-11.csv
TXN-3530670,ACC-1068,1691.75,transactions/2024-11.csv
TXN-4374665,ACC-1091,1304.47,transactions/2024-11.csv
TXN-4684356,ACC-1075,2086.23,transactions/2024-11.csv
TXN-4716128,ACC-1007,653.80,transactions/2024-11.csv
TXN-4720254,ACC-1056,1623.99,transactions/2024-11.csv
TXN-4804942,ACC-1116,1876.49,transactions/2024-11.csv
TXN-4982538,ACC-1003,1004.87,transactions/2024-11.csv
TXN-5393410,ACC-1083,2410.32,transactions/2024-11.csv
TXN-5445617,ACC-1079,1006.75,transactions/2024-11.csv
TXN-5686905,ACC-1129,871.11,transactions/2024-11.csv
TXN-6098635,ACC-1075,4387.67,transactions/2024-11.csv
TXN-6422765,ACC-1101,1049.17,transactions/2024-11.csv
TXN-6524756,ACC-1120,1256.35,transactions/2024-11.csv
TXN-7472357,ACC-1004,1738.49,transactions/2024-11.csv
TXN-7474287,ACC-1005,140.39,transactions/2024-11.csv
TXN-8465120,ACC-1050,2205.68,transactions/2024-11.csv
TXN-9388518,ACC-1024,204.94,transactions/2024-11.csv
TXN-9766332,ACC-1127,1844.40,transactions/2024-11.csv
TXN-2553525,ACC-1127,1481.08,transactions/2024-11.csv
TXN-2883417,ACC-1034,459.34,transactions/2024-11.csv
TXN-3834821,ACC-1035,2501.30,transactions/2024-11.csv
TXN-4536754,ACC-1057,677.05,transactions/2024-11.csv
TXN-4580605,ACC-1111,2397.32,transactions/2024-11.csv
TXN-5505419,ACC-1110,2344.47,transactions/2024-11.csv
TXN-6070076,ACC-1108,543.18,transactions/2024-11.csv
TXN-6341286,ACC-1128,2005.65,transactions/2024-11.csv
TXN-6822064,ACC-1005,333.49,transactions/2024-11.csv
TXN-7526545,ACC-1041,705.49,transactions/2024-11.csv
TXN-8178827,ACC-1082,2294.24,transactions/2024-11.csv
TXN-9064623,ACC-1006,601.04,transactions/2024-11.csv
TXN-9393944,ACC-1114,377.13,transactions/2024-11.csv
TXN-9698847,ACC-1077,1421.60,transactions/2024-11.csv
TXN-1034444,ACC-1082,4040.42,transactions/2024-11.csv
TXN-2083252,ACC-1060,1618.69,transactions/2024-11.csv
TXN-2097765,ACC-1117,1829.54,transactions/2024-11.csv
TXN-3287294,ACC-1019,853.55,transactions/2024-11.csv
TXN-3396984,ACC-1085,1785.87,transactions/2024-11.csv
TXN-3665581,ACC-1081,2152.57,transactions/2024-11.csv
TXN-4540935,ACC-1127,2073.20,transactions/2024-11.csv
TXN-5295518,ACC-1032,2036.48,transactions/2024-11.csv
TXN-5473270,ACC-1089,264.68,transactions/2024-11.csv
TXN-6274134,ACC-1062,318.41,transactions/2024-11.csv
TXN-6292564,ACC-1110,273.40,transactions/2024-11.csv
TXN-6665964,ACC-1070,2304.75,transactions/2024-11.csv
TXN-7593993,ACC-1031,358.66,transactions/2024-11.csv
TXN-8208636,ACC-1112,878.94,transactions/2024-11.csv
TXN-8225711,ACC-1127,2330.25,transactions/2024-11.csv
TXN-8820325,ACC-1017,1813.99,transactions/2024-11.csv
TXN-9085824,ACC-1086,162.97,transactions/2024-11.csv
TXN-9387288,ACC-1020,72.06,transactions/2024-11.csv
TXN-1154808,ACC-1076,49.52,transactions/2024-11.csv
TXN-1413227,ACC-1069,2225.19,transactions/2024-11.csv
TXN-1481291,ACC-1002,338.63,transactions/2024-11.csv
TXN-2392582,ACC-1047,1286.16,transactions/2024-11.csv
TXN-2461602,ACC-1073,2092.76,transactions/2024-11.csv
TXN-2888854,ACC-1113,1527.95,transactions/2024-11.csv
TXN-4739539,ACC-1025,1661.45,transactions/2024-11.csv
TXN-5400521,ACC-1122,3226.97,transactions/2024-11.csv
TXN-6154566,ACC-1064,1432.29,transactions/2024-11.csv
TXN-7087022,ACC-1085,2215.54,transactions/2024-11.csv
TXN-7405394,ACC-1084,297.92,transactions/2024-11.csv
TXN-7437472,ACC-1005,2270.27,transactions/2024-11.csv
TXN-7885956,ACC-1054,1897.66,transactions/2024-11.csv
TXN-8228989,ACC-1080,1309.81,transactions/2024-11.csv
TXN-8426728,ACC-1076,204.87,transactions/2024-11.csv
TXN-8834140,ACC-1044,229.89,transactions/2024-11.csv
TXN-9811739,ACC-1031,2002.89,transactions/2024-11.csv
TXN-1960289,ACC-1070,693.62,transactions/2024-11.csv
TXN-2307114,ACC-1119,4420.02,transactions/2024-11.csv
TXN-2335174,ACC-1077,4963.28,transactions/2024-11.csv
TXN-2808584,ACC-1124,672.17,transactions/2024-11.csv
TXN-2816851,ACC-1057,4732.37,transactions/2024-11.csv
TXN-4750246,ACC-1027,1782.22,transactions/2024-11.csv
TXN-5639373,ACC-1040,2349.55,transactions/2024-11.csv
TXN-5815496,ACC-1087,2314.24,transactions/2024-11.csv
TXN-6412403,ACC-1079,290.74,transactions/2024-11.csv
TXN-6769661,ACC-1085,1833.82,transactions/2024-11.csv
TXN-7448448,ACC-1018,166.29,transactions/2024-11.csv
TXN-8769155,ACC-1128,386.21,transactions/2024-11.csv
TXN-9009279,ACC-1028,2323.02,transactions/2024-11.csv
TXN-9108769,ACC-1112,1333.35,transactions/2024-11.csv
TXN-9342720,ACC-1122,2088.22,transactions/2024-11.csv
TXN-9796073,ACC-1028,325.15,transactions/2024-11.csv
TXN-9917927,ACC-1035,63.13,transactions/2024-11.csv
TXN-9921977,ACC-1099,1332.15,transactions/2024-11.csv
TXN-1397351,ACC-1050,388.61,transactions/2024-11.csv
TXN-1449352,ACC-1114,2000.04,transactions/2024-11.csv
TXN-2097805,ACC-1058,1483.67,transactions/2024-11.csv
TXN-2625130,ACC-1018,284.55,transactions/2024-11.csv
TXN-2638148,ACC-1112,4667.58,transactions/2024-11.csv
TXN-3238369,ACC-1113,1689.75,transactions/2024-11.csv
TXN-4295543,ACC-1105,564.58,transactions/2024-11.csv
TXN-4306109,ACC-1126,1165.48,transactions/2024-11.csv
TXN-4316731,ACC-1102,69.77,transactions/2024-11.csv
TXN-4999635,ACC-1052,3522.85,transactions/2024-11.csv
TXN-5154511,ACC-1116,72.65,transactions/2024-11.csv
TXN-5205482,ACC-1089,4913.48,transactions/2024-11.csv
TXN-5313315,ACC-1038,568.29,transactions/2024-11.csv
TXN-6048089,ACC-1065,3360.45,transactions/2024-11.csv
TXN-6227121,ACC-1066,1604.25,transactions/2024-11.csv
TXN-6647183,ACC-1085,1961.29,transactions/2024-11.csv
TXN-7105168,ACC-1073,2372.82,transactions/2024-11.csv
TXN-7693488,ACC-1058,946.46,transactions/2024-11.csv
TXN-8030330,ACC-1127,1544.62,transactions/2024-11.csv
TXN-8120382,ACC-1095,1503.18,transactions/2024-11.csv
TXN-1212453,ACC-1038,1307.64,transactions/2024-11.csv
TXN-2105749,ACC-1038,1954.66,transactions/2024-11.csv
TXN-2225066,ACC-1057,2282.26,transactions/2024-11.csv
TXN-2391070,ACC-1127,129.54,transactions/2024-11.csv
TXN-2848377,ACC-1082,1902.76,transactions/2024-11.csv
TXN-3032604,ACC-1035,2485.44,transactions/2024-11.csv
TXN-3434531,ACC-1040,440.02,transactions/2024-11.csv
TXN-4824324,ACC-1120,2832.27,transactions/2024-11.csv
TXN-5447784,ACC-1052,2207.61,transactions/2024-11.csv
TXN-5719941,ACC-1110,2108.86,transactions/2024-11.csv
TXN-6007158,ACC-1093,81.15,transactions/2024-11.csv
TXN-6135007,ACC-1082,4043.34,transactions/2024-11.csv
TXN-6211737,ACC-1089,2218.23,transactions/2024-11.csv
TXN-7031195,ACC-1083,1569.04,transactions/2024-11.csv
TXN-7057626,ACC-1013,1489.56,transactions/2024-11.csv
TXN-7579608,ACC-1023,2109.11,transactions/2024-11.csv
TXN-7647899,ACC-1035,491.46,transactions/2024-11.csv
TXN-7965636,ACC-1121,2486.83,transactions/2024-11.csv
TXN-8078835,ACC-1011,205.10,transactions/2024-11.csv
TXN-8678106,ACC-1059,1609.39,transactions/2024-11.csv
TXN-8708706,ACC-1096,1542.29,transactions/2024-11.csv
TXN-8789805,ACC-1047,1543.83,transactions/2024-11.csv
TXN-9878442,ACC-1078,1535.38,transactions/2024-11.csv
TXN-1634490,ACC-1020,3468.19,transactions/2024-11.csv
TXN-2427522,ACC-1119,2091.40,transactions/2024-11.csv
TXN-2984191,ACC-1030,383.89,transactions/2024-11.csv
TXN-3152648,ACC-1052,1591.37,transactions/2024-11.csv
TXN-3355623,ACC-1052,61.68,transactions/2024-11.csv
TXN-3907593,ACC-1022,4752.50,transactions/2024-11.csv
TXN-3994016,ACC-1103,42.50,transactions/2024-11.csv
TXN-4078411,ACC-1086,214.64,transactions/2024-11.csv
TXN-4114423,ACC-1109,1045.26,transactions/2024-11.csv
TXN-4176709,ACC-1025,279.95,transactions/2024-11.csv
TXN-4517784,ACC-1019,2039.02,transactions/2024-11.csv
TXN-5498633,ACC-1013,2000.28,transactions/2024-11.csv
TXN-5559613,ACC-1004,1918.39,transactions/2024-11.csv
TXN-6125696,ACC-1108,1886.59,transactions/2024-11.csv
TXN-7601364,ACC-1104,2316.08,transactions/2024-11.csv
TXN-7718177,ACC-1129,998.49,transactions/2024-11.csv
TXN-7984737,ACC-1084,161.73,transactions/2024-11.csv
TXN-8096179,ACC-1044,1808.25,transactions/2024-11.csv
TXN-8402622,ACC-1047,2020.05,transactions/2024-11.csv
TXN-8635760,ACC-1019,1616.60,transactions/2024-11.csv
TXN-8912464,ACC-1048,3422.62,transactions/2024-11.csv
TXN-9868105,ACC-1019,1741.85,transactions/2024-11.csv
TXN-9915108,ACC-1107,2169.26,transactions/2024-11.csv
TXN-9933788,ACC-1080,924.31,transactions/2024-11.csv
TXN-2371682,ACC-1130,1339.69,transactions/2024-11.csv
TXN-2402277,ACC-1092,266.10,transactions/2024-11.csv
TXN-3036457,ACC-1014,1491.68,transactions/2024-11.csv
TXN-3856227,ACC-1022,1556.30,transactions/2024-11.csv
TXN-4016482,ACC-1013,781.46,transactions/2024-11.csv
TXN-5275205,ACC-1084,507.93,transactions/2024-11.csv
TXN-5416461,ACC-1068,155.30,transactions/2024-11.csv
TXN-5633700,ACC-1057,353.61,transactions/2024-11.csv
TXN-5776175,ACC-1126,386.65,transactions/2024-11.csv
TXN-5782528,ACC-1005,131.72,transactions/2024-11.csv
TXN-7412248,ACC-1059,3418.56,transactions/2024-11.csv
TXN-7441379,ACC-1091,1298.34,transactions/2024-11.csv
TXN-7890827,ACC-1089,674.00,transactions/2024-11.csv
TXN-8512173,ACC-1072,624.60,transactions/2024-11.csv
TXN-8893017,ACC-1014,310.06,transactions/2024-11.csv
TXN-9608298,ACC-1067,4372.96,transactions/2024-11.csv
TXN-1219600,ACC-1037,1500.79,transactions/2024-11.csv
TXN-2901137,ACC-1069,1099.80,transactions/2024-11.csv
TXN-3019831,ACC-1081,1923.86,transactions/2024-11.csv
TXN-4032685,ACC-1072,2189.03,transactions/2024-11.csv
TXN-4322415,ACC-1097,1776.32,transactions/2024-11.csv
TXN-4426064,ACC-1101,377.26,transactions/2024-11.csv
TXN-4820691,ACC-1051,1195.51,transactions/2024-11.csv
TXN-5021120,ACC-1063,2160.12,transactions/2024-11.csv
TXN-5131760,ACC-1077,301.83,transactions/2024-11.csv
TXN-5269160,ACC-1008,85.03,transactions/2024-11.csv
TXN-5379540,ACC-1060,1481.55,transactions/2024-11.csv
TXN-5395536,ACC-1124,216.69,transactions/2024-11.csv
TXN-7111698,ACC-1096,467.45,transactions/2024-11.csv
TXN-8228258,ACC-1085,111.66,transactions/2024-11.csv
TXN-8373873,ACC-1110,442.04,transactions/2024-11.csv
TXN-8646113,ACC-1063,1770.40,transactions/2024-11.csv
TXN-9553334,ACC-1055,519.98,transactions/2024-11.csv
TXN-9820389,ACC-1010,965.46,transactions/2024-11.csv
TXN-9976103,ACC-1059,723.29,transactions/2024-11.csv
TXN-4350913,ACC-1118,68.54,transactions/2024-12.csv
TXN-2035131,ACC-1096,451.62,transactions/2024-12.csv
TXN-3122163,ACC-1110,662.96,transactions/2024-12.csv
TXN-4724283,ACC-1049,46.45,transactions/2024-12.csv
TXN-5040924,ACC-1033,177.38,transactions/2024-12.csv
TXN-5441536,ACC-1041,1845.40,transactions/2024-12.csv
TXN-6068833,ACC-1042,1412.41,transactions/2024-12.csv
TXN-7201126,ACC-1022,1812.60,transactions/2024-12.csv
TXN-7738107,ACC-1059,1686.64,transactions/2024-12.csv
TXN-7815747,ACC-1046,2303.14,transactions/2024-12.csv
TXN-7874544,ACC-1071,2260.87,transactions/2024-12.csv
TXN-8018479,ACC-1055,1465.54,transactions/2024-12.csv
TXN-8250267,ACC-1130,1962.14,transactions/2024-12.csv
TXN-8719540,ACC-1122,895.33,transactions/2024-12.csv
TXN-9255792,ACC-1033,395.07,transactions/2024-12.csv
TXN-9589509,ACC-1067,2788.89,transactions/2024-12.csv
TXN-9868553,ACC-1067,569.99,transactions/2024-12.csv
TXN-1271532,ACC-1042,3398.34,transactions/2024-12.csv
TXN-1696986,ACC-1032,1815.94,transactions/2024-12.csv
TXN-2216347,ACC-1056,2727.19,transactions/2024-12.csv
TXN-2393215,ACC-1013,141.66,transactions/2024-12.csv
TXN-2533846,ACC-1011,213.80,transactions/2024-12.csv
TXN-2675912,ACC-1126,968.29,transactions/2024-12.csv
TXN-3641332,ACC-1079,871.95,transactions/2024-12.csv
TXN-4065049,ACC-1061,1000.13,transactions/2024-12.csv
TXN-4241322,ACC-1052,266.65,transactions/2024-12.csv
TXN-4557365,ACC-1051,40.77,transactions/2024-12.csv
TXN-5042494,ACC-1114,1608.48,transactions/2024-12.csv
TXN-5123041,ACC-1030,60.41,transactions/2024-12.csv
TXN-5580766,ACC-1099,2043.36,transactions/2024-12.csv
TXN-5729171,ACC-1099,810.25,transactions/2024-12.csv
TXN-5786924,ACC-1030,569.54,transactions/2024-12.csv
TXN-7240716,ACC-1117,1474.53,transactions/2024-12.csv
TXN-8386237,ACC-1036,2911.81,transactions/2024-12.csv
TXN-9063292,ACC-1059,1614.89,transactions/2024-12.csv
TXN-9761409,ACC-1046,266.42,transactions/2024-12.csv
TXN-1474648,ACC-1119,1629.33,transactions/2024-12.csv
TXN-1598367,ACC-1107,1682.65,transactions/2024-12.csv
TXN-1727754,ACC-1034,321.56,transactions/2024-12.csv
TXN-2257353,ACC-1041,956.93,transactions/2024-12.csv
TXN-2392592,ACC-1073,626.62,transactions/2024-12.csv
TXN-2651520,ACC-1126,2193.59,transactions/2024-12.csv
TXN-2692751,ACC-1115,684.40,transactions/2024-12.csv
TXN-2839858,ACC-1037,1618.72,transactions/2024-12.csv
TXN-3294201,ACC-1061,161.96,transactions/2024-12.csv
TXN-3378590,ACC-1083,1601.43,transactions/2024-12.csv
TXN-3384450,ACC-1111,24.11,transactions/2024-12.csv
TXN-3480402,ACC-1107,2080.66,transactions/2024-12.csv
TXN-3887180,ACC-1116,2317.91,transactions/2024-12.csv
TXN-4405842,ACC-1122,1357.16,transactions/2024-12.csv
TXN-4644386,ACC-1065,2118.11,transactions/2024-12.csv
TXN-4919346,ACC-1078,1261.52,transactions/2024-12.csv
TXN-5548897,ACC-1115,89.89,transactions/2024-12.csv
TXN-6306125,ACC-1111,269.72,transactions/2024-12.csv
TXN-6479683,ACC-1098,2339.63,transactions/2024-12.csv
TXN-6504929,ACC-1065,2307.52,transactions/2024-12.csv
TXN-7477507,ACC-1097,2335.57,transactions/2024-12.csv
TXN-8120608,ACC-1032,1930.43,transactions/2024-12.csv
TXN-8207339,ACC-1129,721.59,transactions/2024-12.csv
TXN-8462822,ACC-1124,2018.19,transactions/2024-12.csv
TXN-8957141,ACC-1075,1509.73,transactions/2024-12.csv
TXN-9369415,ACC-1001,1630.49,transactions/2024-12.csv
TXN-9534188,ACC-1082,1597.23,transactions/2024-12.csv
TXN-1766913,ACC-1066,345.60,transactions/2024-12.csv
TXN-1788197,ACC-1048,921.79,transactions/2024-12.csv
TXN-2665071,ACC-1081,864.58,transactions/2024-12.csv
TXN-2920589,ACC-1109,375.77,transactions/2024-12.csv
TXN-3280663,ACC-1057,982.05,transactions/2024-12.csv
TXN-3320108,ACC-1032,2003.35,transactions/2024-12.csv
TXN-4218329,ACC-1030,990.96,transactions/2024-12.csv
TXN-4286547,ACC-1061,2190.22,transactions/2024-12.csv
TXN-4826246,ACC-1120,1478.89,transactions/2024-12.csv
TXN-5123912,ACC-1094,126.64,transactions/2024-12.csv
TXN-5195713,ACC-1105,2219.08,transactions/2024-12.csv
TXN-8363061,ACC-1011,3827.08,transactions/2024-12.csv
TXN-8547446,ACC-1124,1548.47,transactions/2024-12.csv
TXN-8664566,ACC-1076,1272.26,transactions/2024-12.csv
TXN-9421326,ACC-1076,2007.58,transactions/2024-12.csv
TXN-9432506,ACC-1020,209.18,transactions/2024-12.csv
TXN-9619741,ACC-1107,575.46,transactions/2024-12.csv
TXN-1834158,ACC-1124,1090.34,transactions/2024-12.csv
TXN-2055894,ACC-1052,1055.47,transactions/2024-12.csv
TXN-2163923,ACC-1007,1502.35,transactions/2024-12.csv
TXN-2345288,ACC-1003,1531.65,transactions/2024-12.csv
TXN-4368532,ACC-1035,1878.03,transactions/2024-12.csv
TXN-4393101,ACC-1118,1718.32,transactions/2024-12.csv
TXN-5055703,ACC-1006,291.14,transactions/2024-12.csv
TXN-5653791,ACC-1042,742.13,transactions/2024-12.csv
TXN-6156611,ACC-1125,1406.89,transactions/2024-12.csv
TXN-6827759,ACC-1094,1525.83,transactions/2024-12.csv
TXN-7424266,ACC-1020,2026.53,transactions/2024-12.csv
TXN-8171334,ACC-1017,1458.38,transactions/2024-12.csv
TXN-8235186,ACC-1122,1107.55,transactions/2024-12.csv
TXN-8750393,ACC-1078,2379.49,transactions/2024-12.csv
TXN-8760569,ACC-1056,668.78,transactions/2024-12.csv
TXN-8941012,ACC-1112,3998.82,transactions/2024-12.csv
TXN-1137176,ACC-1047,1309.11,transactions/2024-12.csv
TXN-2574047,ACC-1025,2623.03,transactions/2024-12.csv
TXN-4598697,ACC-1116,12.18,transactions/2024-12.csv
TXN-5021160,ACC-1092,2026.90,transactions/2024-12.csv
TXN-5109311,ACC-1008,1481.11,transactions/2024-12.csv
TXN-5339792,ACC-1110,1518.04,transactions/2024-12.csv
TXN-6077365,ACC-1109,549.59,transactions/2024-12.csv
TXN-6449710,ACC-1056,302.93,transactions/2024-12.csv
TXN-6525792,ACC-1078,1440.42,transactions/2024-12.csv
TXN-7401546,ACC-1074,42.64,transactions/2024-12.csv
TXN-7454981,ACC-1014,1279.49,transactions/2024-12.csv
TXN-8209887,ACC-1117,869.77,transactions/2024-12.csv
