txn_id,account_id,net_amount,source_file
TXN-7907995,ACC-1123,2084.39,transactions/2024-06.csv
TXN-8025980,ACC-1108,180.44,transactions/2024-06.csv
TXN-8368665,ACC-1077,1075.66,transactions/2024-06.csv
TXN-1309684,ACC-1075,411.38,transactions/2024-07.csv
TXN-1571587,ACC-1019,1698.77,transactions/2024-07.csv
TXN-1714881,ACC-1101,976.73,transactions/2024-07.csv
TXN-1770796,ACC-1042,575.55,transactions/2024-07.csv
TXN-2018064,ACC-1037,2031.72,transactions/2024-07.csv
TXN-2051399,ACC-1076,4302.34,transactions/2024-07.csv
TXN-2166741,ACC-1027,1034.47,transactions/2024-07.csv
TXN-2616275,ACC-1028,3471.10,transactions/2024-07.csv
TXN-2801026,ACC-1049,1219.20,transactions/2024-07.csv
TXN-3091421,ACC-1130,2134.32,transactions/2024-07.csv
TXN-3124074,ACC-1128,66.97,transactions/2024-07.csv
TXN-3494159,ACC-1044,141.96,transactions/2024-07.csv
TXN-4055513,ACC-1111,271.89,transactions/2024-07.csv
TXN-4331782,ACC-1102,1850.31,transactions/2024-07.csv
TXN-4355940,ACC-1048,1464.70,transactions/2024-07.csv
TXN-4926350,ACC-1102,1319.65,transactions/2024-07.csv
TXN-5031880,ACC-1117,795.51,transactions/2024-07.csv
TXN-5711016,ACC-1072,1628.51,transactions/2024-07.csv
TXN-6573701,ACC-1119,1104.48,transactions/2024-07.csv
TXN-7490627,ACC-1020,1388.13,transactions/2024-07.csv
TXN-8838554,ACC-1071,4379.30,transactions/2024-07.csv
TXN-9062500,ACC-1042,55.37,transactions/2024-07.csv
TXN-9248844,ACC-1110,180.38,transactions/2024-07.csv
TXN-9526923,ACC-1075,589.81,transactions/2024-07.csv
TXN-1014363,ACC-1103,1163.05,transactions/2024-07.csv
TXN-1293531,ACC-1084,7.75,transactions/2024-07.csv
TXN-1383191,ACC-1079,1994.45,transactions/2024-07.csv
TXN-2444151,ACC-1093,2180.26,transactions/2024-07.csv
TXN-2520004,ACC-1103,1262.86,transactions/2024-07.csv
TXN-3216533,ACC-1105,577.90,transactions/2024-07.csv
TXN-3240439,ACC-1019,1608.44,transactions/2024-07.csv
TXN-3959665,ACC-1006,2105.53,transactions/2024-07.csv
TXN-4222973,ACC-1102,1879.55,transactions/2024-07.csv
TXN-5700811,ACC-1035,1168.14,transactions/2024-07.csv
TXN-5763654,ACC-1106,565.60,transactions/2024-07.csv
TXN-6004094,ACC-1014,687.81,transactions/2024-07.csv
TXN-6517883,ACC-1109,1694.94,transactions/2024-07.csv
TXN-7241678,ACC-1108,114.55,transactions/2024-07.csv
TXN-7995836,ACC-1094,1678.70,transactions/2024-07.csv
TXN-8249796,ACC-1111,806.72,transactions/2024-07.csv
TXN-8583668,ACC-1081,3950.40,transactions/2024-07.csv
TXN-8702236,ACC-1028,1831.96,transactions/2024-07.csv
TXN-8995377,ACC-1127,1731.25,transactions/2024-07.csv
TXN-9352915,ACC-1015,1455.44,transactions/2024-07.csv
TXN-9366675,ACC-1044,62.83,transactions/2024-07.csv
TXN-1131689,ACC-1011,432.37,transactions/2024-07.csv
TXN-1406325,ACC-1101,1975.03,transactions/2024-07.csv
TXN-1409041,ACC-1080,1668.95,transactions/2024-07.csv
TXN-1482569,ACC-1052,238.94,transactions/2024-07.csv
TXN-1723956,ACC-1074,1054.02,transactions/2024-07.csv
TXN-2375160,ACC-1032,380.14,transactions/2024-07.csv
TXN-2699500,ACC-1049,4937.19,transactions/2024-07.csv
TXN-2814461,ACC-1008,1642.36,transactions/2024-07.csv
TXN-2872075,ACC-1124,405.65,transactions/2024-07.csv
TXN-3400043,ACC-1116,308.26,transactions/2024-07.csv
TXN-3412931,ACC-1004,1879.28,transactions/2024-07.csv
TXN-3840583,ACC-1065,1541.87,transactions/2024-07.csv
TXN-4875699,ACC-1005,2356.03,transactions/2024-07.csv
TXN-5457857,ACC-1090,4658.82,transactions/2024-07.csv
TXN-6260879,ACC-1057,918.94,transactions/2024-07.csv
TXN-6574105,ACC-1085,754.54,transactions/2024-07.csv
TXN-6966577,ACC-1098,262.16,transactions/2024-07.csv
TXN-7158064,ACC-1100,2015.38,transactions/2024-07.csv
TXN-7569235,ACC-1104,799.17,transactions/2024-07.csv
TXN-8237901,ACC-1123,594.12,transactions/2024-07.csv
TXN-8413405,ACC-1093,41.80,transactions/2024-07.csv
TXN-8728392,ACC-1011,1608.30,transactions/2024-07.csv
TXN-1051128,ACC-1051,1890.04,transactions/2024-07.csv
TXN-1094146,ACC-1020,1576.14,transactions/2024-07.csv
TXN-1607244,ACC-1038,268.15,transactions/2024-07.csv
TXN-1798836,ACC-1037,986.56,transactions/2024-07.csv
TXN-2048079,ACC-1024,888.35,transactions/2024-07.csv
TXN-2180808,ACC-1093,1104.83,transactions/2024-07.csv
TXN-2482843,ACC-1082,1615.54,transactions/2024-07.csv
TXN-2985864,ACC-1064,1800.06,transactions/2024-07.csv
TXN-3131113,ACC-1124,1948.89,transactions/2024-07.csv
TXN-3945171,ACC-1125,340.87,transactions/2024-07.csv
TXN-3954638,ACC-1077,1622.10,transactions/2024-07.csv
TXN-3969302,ACC-1076,1138.58,transactions/2024-07.csv
TXN-3976887,ACC-1012,481.85,transactions/2024-07.csv
TXN-4420156,ACC-1015,402.14,transactions/2024-07.csv
TXN-4534337,ACC-1060,1628.79,transactions/2024-07.csv
TXN-4923152,ACC-1051,1222.49,transactions/2024-07.csv
TXN-6182657,ACC-1072,1570.01,transactions/2024-07.csv
TXN-6294277,ACC-1010,1826.58,transactions/2024-07.csv
TXN-6443047,ACC-1065,1635.07,transactions/2024-07.csv
TXN-7756499,ACC-1007,950.76,transactions/2024-07.csv
TXN-7984557,ACC-1097,1459.37,transactions/2024-07.csv
TXN-8565940,ACC-1128,614.85,transactions/2024-07.csv
TXN-8617769,ACC-1052,224.03,transactions/2024-07.csv
TXN-9165016,ACC-1061,257.74,transactions/2024-07.csv
TXN-9622666,ACC-1091,1173.70,transactions/2024-07.csv
TXN-9948867,ACC-1064,302.78,transactions/2024-07.csv
TXN-1290267,ACC-1044,1846.85,transactions/2024-07.csv
TXN-2277348,ACC-1077,1368.06,transactions/2024-07.csv
TXN-2369214,ACC-1029,862.84,transactions/2024-07.csv
TXN-2396314,ACC-1081,543.41,transactions/2024-07.csv
TXN-2673928,ACC-1024,855.08,transactions/2024-07.csv
TXN-2768566,ACC-1089,3780.56,transactions/2024-07.csv
TXN-2793616,ACC-1046,4786.42,transactions/2024-07.csv
TXN-2985856,ACC-1093,3670.08,transactions/2024-07.csv
TXN-3416283,ACC-1102,2178.51,transactions/2024-07.csv
TXN-3537641,ACC-1128,2137.38,transactions/2024-07.csv
TXN-3546403,ACC-1038,1070.64,transactions/2024-07.csv
TXN-4242861,ACC-1003,1872.51,transactions/2024-07.csv
TXN-4259733,ACC-1122,885.10,transactions/2024-07.csv
TXN-4327063,ACC-1111,171.79,transactions/2024-07.csv
TXN-4980130,ACC-1058,991.00,transactions/2024-07.csv
TXN-5069024,ACC-1076,7.67,transactions/2024-07.csv
TXN-5722259,ACC-1112,1515.58,transactions/2024-07.csv
TXN-5806061,ACC-1045,361.64,transactions/2024-07.csv
TXN-6353789,ACC-1059,69.90,transactions/2024-07.csv
TXN-6648371,ACC-1080,186.61,transactions/2024-07.csv
TXN-7447232,ACC-1077,841.17,transactions/2024-07.csv
TXN-8018440,ACC-1101,1259.97,transactions/2024-07.csv
TXN-8477073,ACC-1024,681.31,transactions/2024-07.csv
TXN-9042334,ACC-1091,1843.43,transactions/2024-07.csv
TXN-9096103,ACC-1105,830.64,transactions/2024-07.csv
TXN-9462787,ACC-1019,4782.77,transactions/2024-07.csv
TXN-9805023,ACC-1113,965.64,transactions/2024-07.csv
TXN-9906062,ACC-1021,1436.72,transactions/2024-07.csv
TXN-9957393,ACC-1013,330.75,transactions/2024-07.csv
TXN-1600068,ACC-1001,2389.13,transactions/2024-07.csv
TXN-1977442,ACC-1028,2219.84,transactions/2024-07.csv
TXN-2432544,ACC-1006,1093.90,transactions/2024-07.csv
TXN-2452282,ACC-1088,261.06,transactions/2024-07.csv
TXN-2658068,ACC-1071,2329.01,transactions/2024-07.csv
TXN-2678538,ACC-1084,1767.02,transactions/2024-07.csv
TXN-2815227,ACC-1071,57.25,transactions/2024-07.csv
TXN-4062770,ACC-1036,1864.60,transactions/2024-07.csv
TXN-4734307,ACC-1016,2307.55,transactions/2024-07.csv
TXN-5900651,ACC-1100,1371.27,transactions/2024-07.csv
TXN-6165157,ACC-1097,2269.16,transactions/2024-07.csv
TXN-7258987,ACC-1020,3171.61,transactions/2024-07.csv
TXN-7326712,ACC-1110,823.56,transactions/2024-07.csv
TXN-9465657,ACC-1024,2360.39,transactions/2024-07.csv
TXN-9596832,ACC-1056,1302.31,transactions/2024-07.csv
TXN-9969373,ACC-1038,1427.87,transactions/2024-07.csv
TXN-9981759,ACC-1122,1607.63,transactions/2024-07.csv
TXN-1679380,ACC-1011,2053.25,transactions/2024-07.csv
TXN-1710164,ACC-1060,1040.28,transactions/2024-07.csv
TXN-2168437,ACC-1046,791.02,transactions/2024-07.csv
TXN-2731869,ACC-1052,627.97,transactions/2024-07.csv
TXN-3009890,ACC-1116,557.07,transactions/2024-07.csv
TXN-3107341,ACC-1006,2234.09,transactions/2024-07.csv
TXN-3724469,ACC-1099,375.62,transactions/2024-07.csv
TXN-3891267,ACC-1022,383.17,transactions/2024-07.csv
TXN-4262088,ACC-1094,1500.80,transactions/2024-07.csv
TXN-4296049,ACC-1042,1632.04,transactions/2024-07.csv
TXN-4329239,ACC-1008,2106.94,transactions/2024-07.csv
TXN-4563625,ACC-1043,1504.13,transactions/2024-07.csv
TXN-5124954,ACC-1099,870.29,transactions/2024-07.csv
TXN-5213795,ACC-1015,1823.84,transactions/2024-07.csv
TXN-5226551,ACC-1095,247.60,transactions/2024-07.csv
TXN-5524990,ACC-1012,2362.05,transactions/2024-07.csv
TXN-5903385,ACC-1081,1096.09,transactions/2024-07.csv
TXN-5919548,ACC-1098,1643.32,transactions/2024-07.csv
TXN-5928994,ACC-1006,2905.04,transactions/2024-07.csv
TXN-6079499,ACC-1012,2843.53,transactions/2024-07.csv
TXN-6589045,ACC-1126,4624.79,transactions/2024-07.csv
TXN-6880425,ACC-1087,2384.97,transactions/2024-07.csv
TXN-7897634,ACC-1010,1680.90,transactions/2024-07.csv
TXN-7917127,ACC-1036,193.30,transactions/2024-07.csv
TXN-7985489,ACC-1003,1282.83,transactions/2024-07.csv
TXN-8694697,ACC-1010,1152.08,transactions/2024-07.csv
TXN-9314281,ACC-1055,380.69,transactions/2024-07.csv
TXN-9493254,ACC-1113,2186.81,transactions/2024-07.csv
TXN-9876583,ACC-1110,286.42,transactions/2024-07.csv
TXN-2096167,ACC-1093,2037.12,transactions/2024-07.csv
TXN-2194559,ACC-1113,190.79,transactions/2024-07.csv
TXN-2215898,ACC-1096,2324.68,transactions/2024-07.csv
TXN-3438043,ACC-1060,1627.03,transactions/2024-07.csv
TXN-5093847,ACC-1032,2403.31,transactions/2024-07.csv
TXN-6025952,ACC-1082,270.26,transactions/2024-07.csv
TXN-6084203,ACC-1027,2222.89,transactions/2024-07.csv
TXN-6840052,ACC-1044,1117.04,transactions/2024-07.csv
TXN-7493574,ACC-1092,43.26,transactions/2024-07.csv
TXN-8683895,ACC-1001,2323.73,transactions/2024-07.csv
TXN-9324308,ACC-1042,2250.80,transactions/2024-07.csv
TXN-9597697,ACC-1033,2032.56,transactions/2024-07.csv
TXN-9949586,ACC-1040,700.41,transactions/2024-07.csv
TXN-2571825,ACC-1010,2179.06,transactions/2024-07.csv
TXN-2608883,ACC-1062,200.49,transactions/2024-07.csv
TXN-2895651,ACC-1089,750.18,transactions/2024-07.csv
TXN-2926845,ACC-1048,479.95,transactions/2024-07.csv
TXN-2983490,ACC-1001,2148.19,transactions/2024-07.csv
TXN-3294746,ACC-1010,485.82,transactions/2024-07.csv
TXN-3321127,ACC-1081,547.37,transactions/2024-07.csv
TXN-3770940,ACC-1063,2261.97,transactions/2024-07.csv
TXN-4026462,ACC-1086,974.58,transactions/2024-07.csv
TXN-4466366,ACC-1013,490.97,transactions/2024-07.csv
TXN-6149656,ACC-1100,101.65,transactions/2024-07.csv
TXN-7247848,ACC-1028,2388.65,transactions/2024-07.csv
TXN-7509844,ACC-1111,262.71,transactions/2024-07.csv
TXN-8139877,ACC-1100,1198.85,transactions/2024-07.csv
TXN-8553050,ACC-1110,2442.31,transactions/2024-07.csv
TXN-8576777,ACC-1053,4513.55,transactions/2024-07.csv
TXN-9239689,ACC-1076,1135.66,transactions/2024-07.csv
TXN-9240457,ACC-1055,668.02,transactions/2024-07.csv
TXN-1128438,ACC-1050,2092.91,transactions/2024-07.csv
TXN-1439694,ACC-1092,337.07,transactions/2024-07.csv
TXN-2279742,ACC-1111,371.54,transactions/2024-07.csv
TXN-2900615,ACC-1005,2414.99,transactions/2024-07.csv
TXN-2914494,ACC-1072,1986.74,transactions/2024-07.csv
TXN-2958014,ACC-1093,333.11,transactions/2024-07.csv
TXN-2979055,ACC-1074,2717.99,transactions/2024-07.csv
TXN-3025690,ACC-1106,2322.78,transactions/2024-07.csv
TXN-3938804,ACC-1042,169.75,transactions/2024-07.csv
TXN-3966929,ACC-1048,2404.07,transactions/2024-07.csv
TXN-4008257,ACC-1039,410.94,transactions/2024-07.csv
TXN-4025253,ACC-1053,3946.38,transactions/2024-07.csv
TXN-4474632,ACC-1029,3902.75,transactions/2024-07.csv
TXN-4478339,ACC-1046,1988.40,transactions/2024-07.csv
TXN-4941691,ACC-1008,1135.61,transactions/2024-07.csv
TXN-5693899,ACC-1125,1222.07,transactions/2024-07.csv
TXN-6134840,ACC-1077,300.91,transactions/2024-07.csv
TXN-8050533,ACC-1007,1365.92,transactions/2024-07.csv
TXN-9461775,ACC-1123,1359.14,transactions/2024-07.csv
TXN-9905854,ACC-1117,129.76,transactions/2024-07.csv
TXN-9921214,ACC-1107,1145.39,transactions/2024-07.csv
TXN-9935436,ACC-1096,3157.46,transactions/2024-07.csv
TXN-1407256,ACC-1062,494.92,transactions/2024-07.csv
TXN-1424304,ACC-1126,2308.03,transactions/2024-07.csv
TXN-1695198,ACC-1064,2082.18,transactions/2024-07.csv
TXN-2842537,ACC-1054,1693.18,transactions/2024-07.csv
TXN-4183397,ACC-1067,2109.29,transactions/2024-07.csv
TXN-4247489,ACC-1091,2860.16,transactions/2024-07.csv
TXN-4425191,ACC-1051,3362.14,transactions/2024-07.csv
TXN-4556273,ACC-1103,1659.46,transactions/2024-07.csv
TXN-5301285,ACC-1113,649.00,transactions/2024-07.csv
TXN-5417432,ACC-1075,363.81,transactions/2024-07.csv
TXN-5696146,ACC-1055,875.11,transactions/2024-07.csv
TXN-5886654,ACC-1049,115.25,transactions/2024-07.csv
TXN-6811475,ACC-1130,191.34,transactions/2024-07.csv
TXN-6998338,ACC-1005,1279.33,transactions/2024-07.csv
TXN-7018182,ACC-1022,3143.20,transactions/2024-07.csv
TXN-7018216,ACC-1043,1851.24,transactions/2024-07.csv
TXN-8232666,ACC-1062,1496.61,transactions/2024-07.csv
TXN-8244941,ACC-1049,1653.70,transactions/2024-07.csv
TXN-8694177,ACC-1076,1861.30,transactions/2024-07.csv
TXN-8758357,ACC-1126,2415.73,transactions/2024-07.csv
TXN-8764390,ACC-1060,93.94,transactions/2024-07.csv
TXN-8834928,ACC-1023,86.75,transactions/2024-07.csv
TXN-9602221,ACC-1128,506.83,transactions/2024-07.csv
TXN-1020967,ACC-1113,1625.27,transactions/2024-07.csv
TXN-1625463,ACC-1002,667.86,transactions/2024-07.csv
TXN-2581196,ACC-1104,284.17,transactions/2024-07.csv
TXN-2643723,ACC-1033,1611.84,transactions/2024-07.csv
TXN-3631085,ACC-1019,441.43,transactions/2024-07.csv
TXN-4387073,ACC-1054,1512.50,transactions/2024-07.csv
TXN-4735520,ACC-1072,1407.16,transactions/2024-07.csv
TXN-4865761,ACC-1070,680.82,transactions/2024-07.csv
TXN-5064802,ACC-1011,2281.50,transactions/2024-07.csv
TXN-5383334,ACC-1072,1985.45,transactions/2024-07.csv
TXN-6107379,ACC-1006,1566.97,transactions/2024-07.csv
TXN-6568925,ACC-1123,2230.11,transactions/2024-07.csv
TXN-7139456,ACC-1097,2373.86,transactions/2024-07.csv
TXN-7489448,ACC-1108,839.60,transactions/2024-07.csv
TXN-7502463,ACC-1097,1058.03,transactions/2024-07.csv
TXN-7814033,ACC-1041,450.78,transactions/2024-07.csv
TXN-8298981,ACC-1128,899.50,transactions/2024-07.csv
TXN-8595467,ACC-1118,1579.25,transactions/2024-07.csv
TXN-8823795,ACC-1070,1457.29,transactions/2024-07.csv
TXN-9228606,ACC-1095,435.03,transactions/2024-07.csv
TXN-9697071,ACC-1086,860.64,transactions/2024-07.csv
TXN-9714518,ACC-1027,908.24,transactions/2024-07.csv
TXN-1399387,ACC-1069,2325.09,transactions/2024-07.csv
TXN-2420276,ACC-1043,1615.63,transactions/2024-07.csv
TXN-2490950,ACC-1037,1485.25,transactions/2024-07.csv
TXN-2868514,ACC-1099,962.84,transactions/2024-07.csv
TXN-3605843,ACC-1089,918.61,transactions/2024-07.csv
TXN-4103404,ACC-1059,1633.49,transactions/2024-07.csv
TXN-4247284,ACC-1099,1705.32,transactions/2024-07.csv
TXN-4291888,ACC-1069,1728.04,transactions/2024-07.csv
TXN-4497367,ACC-1110,4022.91,transactions/2024-07.csv
TXN-5102266,ACC-1108,9.38,transactions/2024-07.csv
TXN-6009108,ACC-1046,2421.57,transactions/2024-07.csv
TXN-6421606,ACC-1031,1298.44,transactions/2024-07.csv
TXN-6496492,ACC-1028,1641.33,transactions/2024-07.csv
TXN-7156878,ACC-1005,1860.25,transactions/2024-07.csv
TXN-7238544,ACC-1092,637.52,transactions/2024-07.csv
TXN-7685151,ACC-1063,23.56,transactions/2024-07.csv
TXN-8145651,ACC-1094,1898.66,transactions/2024-07.csv
TXN-8502360,ACC-1077,466.13,transactions/2024-07.csv
TXN-9014666,ACC-1047,1794.52,transactions/2024-07.csv
TXN-9675914,ACC-1035,2008.91,transactions/2024-07.csv
TXN-1500515,ACC-1117,2288.11,transactions/2024-07.csv
TXN-1913067,ACC-1102,2083.02,transactions/2024-07.csv
TXN-1936434,ACC-1058,107.66,transactions/2024-07.csv
TXN-1942276,ACC-1018,4377.36,transactions/2024-07.csv
TXN-2395498,ACC-1078,2216.44,transactions/2024-07.csv
TXN-2549151,ACC-1008,932.16,transactions/2024-07.csv
TXN-3112832,ACC-1010,1974.76,transactions/2024-07.csv
TXN-3320443,ACC-1005,973.49,transactions/2024-07.csv
TXN-3846578,ACC-1121,1604.70,transactions/2024-07.csv
TXN-4240780,ACC-1024,315.21,transactions/2024-07.csv
TXN-4343211,ACC-1112,2128.87,transactions/2024-07.csv
TXN-4970455,ACC-1111,1245.75,transactions/2024-07.csv
TXN-5003841,ACC-1039,642.60,transactions/2024-07.csv
TXN-5081654,ACC-1042,2283.96,transactions/2024-07.csv
TXN-5234990,ACC-1090,51.72,transactions/2024-07.csv
TXN-5266844,ACC-1024,161.92,transactions/2024-07.csv
TXN-6064758,ACC-1092,1382.13,transactions/2024-07.csv
TXN-6597971,ACC-1078,2287.00,transactions/2024-07.csv
TXN-7136733,ACC-1111,1243.22,transactions/2024-07.csv
TXN-8078188,ACC-1123,1556.20,transactions/2024-07.csv
TXN-8788991,ACC-1008,15.71,transactions/2024-07.csv
TXN-9269852,ACC-1076,1277.50,transactions/2024-07.csv
TXN-9843834,ACC-1007,2225.27,transactions/2024-07.csv
TXN-1299517,ACC-1008,966.35,transactions/2024-07.csv
TXN-2618773,ACC-1024,988.55,transactions/2024-07.csv
TXN-3244324,ACC-1011,1639.34,transactions/2024-07.csv
TXN-3459814,ACC-1054,1084.29,transactions/2024-07.csv
TXN-4508030,ACC-1122,3695.87,transactions/2024-07.csv
TXN-4833794,ACC-1022,244.53,transactions/2024-07.csv
TXN-4929778,ACC-1057,756.00,transactions/2024-07.csv
TXN-5919648,ACC-1098,1588.84,transactions/2024-07.csv
TXN-5933657,ACC-1010,721.44,transactions/2024-07.csv
TXN-6556814,ACC-1100,1818.67,transactions/2024-07.csv
TXN-6930945,ACC-1117,1909.85,transactions/2024-07.csv
TXN-6961686,ACC-1109,219.31,transactions/2024-07.csv
TXN-7118858,ACC-1080,259.54,transactions/2024-07.csv
TXN-7267950,ACC-1003,1743.78,transactions/2024-07.csv
TXN-8950115,ACC-1088,1767.96,transactions/2024-07.csv
TXN-1195532,ACC-1058,287.29,transactions/2024-07.csv
TXN-1303362,ACC-1070,1155.83,transactions/2024-07.csv
TXN-1542338,ACC-1100,26.19,transactions/2024-07.csv
TXN-1718297,ACC-1015,297.29,transactions/2024-07.csv
TXN-3922404,ACC-1061,2236.27,transactions/2024-07.csv
TXN-5342946,ACC-1071,1120.77,transactions/2024-07.csv
TXN-5504006,ACC-1067,2076.46,transactions/2024-07.csv
TXN-5978489,ACC-1082,2267.44,transactions/2024-07.csv
TXN-6511981,ACC-1021,518.88,transactions/2024-07.csv
TXN-7249238,ACC-1067,1003.65,transactions/2024-07.csv
TXN-7550239,ACC-1082,533.42,transactions/2024-07.csv
TXN-7597568,ACC-1106,108.60,transactions/2024-07.csv
TXN-7631953,ACC-1063,975.53,transactions/2024-07.csv
TXN-8359598,ACC-1098,278.58,transactions/2024-07.csv
TXN-8516287,ACC-1073,2097.01,transactions/2024-07.csv
TXN-9026491,ACC-1093,610.20,transactions/2024-07.csv
TXN-9580269,ACC-1106,4757.82,transactions/2024-07.csv
TXN-1556644,ACC-1112,2214.00,transactions/2024-07.csv
TXN-2077229,ACC-1120,214.79,transactions/2024-07.csv
TXN-2391628,ACC-1001,354.22,transactions/2024-07.csv
TXN-2462948,ACC-1091,695.79,transactions/2024-07.csv
TXN-4210258,ACC-1039,239.35,transactions/2024-07.csv
TXN-4231296,ACC-1062,182.12,transactions/2024-07.csv
TXN-4521875,ACC-1036,1830.44,transactions/2024-07.csv
TXN-4659423,ACC-1116,840.70,transactions/2024-07.csv
TXN-4761281,ACC-1007,2229.94,transactions/2024-07.csv
TXN-5094166,ACC-1039,4510.95,transactions/2024-07.csv
TXN-5828658,ACC-1105,2160.33,transactions/2024-07.csv
TXN-6320726,ACC-1117,1666.28,transactions/2024-07.csv
TXN-6340748,ACC-1116,880.41,transactions/2024-07.csv
TXN-6853980,ACC-1120,2149.99,transactions/2024-07.csv
TXN-7372147,ACC-1130,1333.37,transactions/2024-07.csv
TXN-7395279,ACC-1014,1162.05,transactions/2024-07.csv
TXN-7697653,ACC-1123,911.82,transactions/2024-07.csv
TXN-8452729,ACC-1067,1074.75,transactions/2024-07.csv
TXN-8638774,ACC-1082,841.44,transactions/2024-07.csv
TXN-8914833,ACC-1045,7.40,transactions/2024-07.csv
TXN-9096041,ACC-1007,25.68,transactions/2024-07.csv
TXN-9455546,ACC-1106,2331.02,transactions/2024-07.csv
TXN-9968298,ACC-1049,338.65,transactions/2024-07.csv
TXN-1619412,ACC-1066,1031.76,transactions/2024-07.csv
TXN-2157748,ACC-1056,1027.15,transactions/2024-07.csv
TXN-2403162,ACC-1045,438.71,transactions/2024-07.csv
TXN-2424296,ACC-1036,120.63,transactions/2024-07.csv
TXN-2831916,ACC-1017,811.28,transactions/2024-07.csv
TXN-2980764,ACC-1090,2360.46,transactions/2024-07.csv
TXN-3343788,ACC-1091,607.98,transactions/2024-07.csv
TXN-5974520,ACC-1120,40.88,transactions/2024-07.csv
TXN-6162333,ACC-1105,221.70,transactions/2024-07.csv
TXN-6265301,ACC-1112,1514.97,transactions/2024-07.csv
TXN-6478881,ACC-1040,1371.20,transactions/2024-07.csv
TXN-6647216,ACC-1110,2210.07,transactions/2024-07.csv
TXN-6828026,ACC-1102,1407.04,transactions/2024-07.csv
TXN-7544213,ACC-1128,811.40,transactions/2024-07.csv
TXN-8152961,ACC-1004,1896.84,transactions/2024-07.csv
TXN-8326351,ACC-1074,849.63,transactions/2024-07.csv
TXN-8389999,ACC-1093,68.97,transactions/2024-07.csv
TXN-8494579,ACC-1121,3576.44,transactions/2024-07.csv
TXN-8900887,ACC-1046,795.40,transactions/2024-07.csv
TXN-8914572,ACC-1051,1604.98,transactions/2024-07.csv
TXN-9698611,ACC-1126,1764.77,transactions/2024-07.csv
TXN-1782511,ACC-1128,1591.37,transactions/2024-07.csv
TXN-1872971,ACC-1022,51.61,transactions/2024-07.csv
TXN-2170212,ACC-1003,1530.97,transactions/2024-07.csv
TXN-2303936,ACC-1079,2448.99,transactions/2024-07.csv
TXN-2794251,ACC-1124,1190.97,transactions/2024-07.csv
TXN-2951203,ACC-1042,4614.32,transactions/2024-07.csv
TXN-3848774,ACC-1040,1414.25,transactions/2024-07.csv
TXN-4095587,ACC-1007,2219.99,transactions/2024-07.csv
TXN-4154373,ACC-1073,2400.24,transactions/2024-07.csv
TXN-4288504,ACC-1020,316.41,transactions/2024-07.csv
TXN-5033165,ACC-1118,1062.87,transactions/2024-07.csv
TXN-6024229,ACC-1010,557.27,transactions/2024-07.csv
TXN-6235092,ACC-1107,113.63,transactions/2024-07.csv
TXN-6689441,ACC-1043,4331.80,transactions/2024-07.csv
TXN-6799081,ACC-1030,2385.02,transactions/2024-07.csv
TXN-7744763,ACC-1058,1375.58,transactions/2024-07.csv
TXN-7830523,ACC-1057,193.81,transactions/2024-07.csv
TXN-9198339,ACC-1062,1181.26,transactions/2024-07.csv
TXN-9555667,ACC-1018,1036.67,transactions/2024-07.csv
TXN-1572592,ACC-1051,4290.40,transactions/2024-07.csv
TXN-3286920,ACC-1092,1663.21,transactions/2024-07.csv
TXN-3921163,ACC-1077,687.18,transactions/2024-07.csv
TXN-3958073,ACC-1094,241.90,transactions/2024-07.csv
TXN-3987256,ACC-1098,1657.19,transactions/2024-07.csv
TXN-4302177,ACC-1108,766.65,transactions/2024-07.csv
TXN-5267482,ACC-1129,557.16,transactions/2024-07.csv
TXN-5421174,ACC-1003,395.88,transactions/2024-07.csv
TXN-5551094,ACC-1109,347.66,transactions/2024-07.csv
TXN-6299559,ACC-1072,2292.68,transactions/2024-07.csv
TXN-6451382,ACC-1082,34.38,transactions/2024-07.csv
TXN-6891694,ACC-1040,879.40,transactions/2024-07.csv
TXN-7918795,ACC-1126,545.10,transactions/2024-07.csv
TXN-7955098,ACC-1085,1418.71,transactions/2024-07.csv
TXN-8951767,ACC-1007,1942.93,transactions/2024-07.csv
TXN-9253187,ACC-1105,1350.90,transactions/2024-07.csv
TXN-9906570,ACC-1103,695.47,transactions/2024-07.csv
TXN-1699277,ACC-1116,606.34,transactions/2024-07.csv
TXN-1776282,ACC-1080,1568.83,transactions/2024-07.csv
TXN-1861769,ACC-1126,1271.88,transactions/2024-07.csv
TXN-2587253,ACC-1119,21.06,transactions/2024-07.csv
TXN-2806643,ACC-1038,1905.46,transactions/2024-07.csv
TXN-3025211,ACC-1085,3654.60,transactions/2024-07.csv
TXN-3053955,ACC-1028,3628.46,transactions/2024-07.csv
TXN-3243359,ACC-1003,2416.85,transactions/2024-07.csv
TXN-3904785,ACC-1115,153.70,transactions/2024-07.csv
TXN-4833749,ACC-1065,937.66,transactions/2024-07.csv
TXN-4987028,ACC-1006,3473.84,transactions/2024-07.csv
TXN-5085403,ACC-1020,1839.41,transactions/2024-07.csv
TXN-5121784,ACC-1065,4558.99,transactions/2024-07.csv
TXN-5142569,ACC-1005,1160.28,transactions/2024-07.csv
TXN-5567474,ACC-1052,1886.98,transactions/2024-07.csv
TXN-5966933,ACC-1016,1689.26,transactions/2024-07.csv
TXN-6055156,ACC-1002,2240.05,transactions/2024-07.csv
TXN-6266653,ACC-1056,749.02,transactions/2024-07.csv
